Time,X_EE,Y_EE,Z_EE,Vel_Z_EE
2026-02-11 16:31:00.984,-0.1401587426662445,-0.3224999010562897,-0.44324246048927307,-0.002245006849989295
2026-02-11 16:31:01.471,-0.14012694358825684,-0.32274186611175537,-0.4430072605609894,-0.0010782988974824548
2026-02-11 16:31:01.971,-0.14295794069766998,-0.32157963514328003,-0.4436441957950592,-0.00322244456037879
2026-02-11 16:31:02.480,-0.14500051736831665,-0.32078924775123596,-0.4440308213233948,0.008039507083594799
2026-02-11 16:31:02.980,-0.1306898593902588,-0.3253335654735565,-0.44196560978889465,-0.0008853723993524909
2026-02-11 16:31:03.483,-0.129600390791893,-0.3255924582481384,-0.441851407289505,0.00032340388861484826
2026-02-11 16:31:03.980,-0.1295434534549713,-0.3257502317428589,-0.44170933961868286,-0.0001909481070470065
2026-02-11 16:31:04.489,-0.1294219046831131,-0.3258949816226959,-0.4415803551673889,-0.0012254365719854832
2026-02-11 16:31:04.998,-0.12939123809337616,-0.32603392004966736,-0.44144195318222046,0.00043742070556618273
2026-02-11 16:31:05.500,-0.1293594390153885,-0.3262109160423279,-0.44127145409584045,-0.0003735538921318948
2026-02-11 16:31:05.991,-0.12934277951717377,-0.3262804448604584,-0.44121357798576355,-0.00030169100500643253
2026-02-11 16:31:06.498,-0.12928132712841034,-0.3263832926750183,-0.4411171078681946,0.0013667194871231914
2026-02-11 16:31:06.987,-0.12925514578819275,-0.3263224959373474,-0.4411763548851013,-0.0013512352015823126
2026-02-11 16:31:07.496,-0.1292274445295334,-0.32649603486061096,-0.44100892543792725,-0.0009724368574097753
2026-02-11 16:31:07.990,-0.12918895483016968,-0.3267311751842499,-0.4407820403575897,-0.00016394988051615655
2026-02-11 16:31:08.506,-0.12921588122844696,-0.32672807574272156,-0.44078367948532104,-0.0004467849212232977
2026-02-11 16:31:09.002,-0.12931138277053833,-0.326415091753006,-0.4410903751850128,-0.0011087211314588785
2026-02-11 16:31:09.503,-0.12924882769584656,-0.32644516229629517,-0.44106778502464294,0.0007387042860500515
2026-02-11 16:31:10.015,-0.12916924059391022,-0.326725035905838,-0.44079461693763733,-0.000386988976970315
2026-02-11 16:31:10.499,-0.12915050983428955,-0.3268556594848633,-0.4406699240207672,-0.0010289112105965614
2026-02-11 16:31:11.000,-0.12913073599338531,-0.3269091546535492,-0.4406205415725708,0.0019210829632356763
2026-02-11 16:31:11.506,-0.12908296287059784,-0.3269502520561218,-0.44058191776275635,-0.00026559800608083606
2026-02-11 16:31:12.003,-0.1290631741285324,-0.3271339237689972,-0.4404042065143585,0.0018623147625476122
2026-02-11 16:31:12.520,-0.1289677768945694,-0.32750755548477173,-0.4400421977043152,-0.001192330615594983
2026-02-11 16:31:13.031,-0.12889453768730164,-0.32787448167800903,-0.4396888017654419,-0.002397924428805709
2026-02-11 16:31:13.523,-0.12888973951339722,-0.3277547061443329,-0.4398026466369629,0.0010972729651257396
2026-02-11 16:31:14.020,-0.12906809151172638,-0.32713353633880615,-0.4404022693634033,0.01490695308893919
