Time,X_EE,Y_EE,Z_EE,Vel_Z_EE
2026-02-11 16:31:57.822,-0.13053375482559204,-0.3235745131969452,-0.44369927048683167,0.0008866324205882847
2026-02-11 16:31:58.330,-0.13056446611881256,-0.3236088156700134,-0.44366297125816345,0.0013865953078493476
2026-02-11 16:31:58.840,-0.13053105771541595,-0.3236932158470154,-0.4435819983482361,-0.001205843291245401
2026-02-11 16:31:59.329,-0.1306161731481552,-0.32344770431518555,-0.4438158869743347,-0.00032368212123401463
2026-02-11 16:31:59.846,-0.13063110411167145,-0.3235038220882416,-0.4437619745731354,0.00023592906654812396
2026-02-11 16:32:00.347,-0.13065461814403534,-0.3235320746898651,-0.44372713565826416,-1.8240509234601632E-05
2026-02-11 16:32:00.845,-0.13064980506896973,-0.3235071301460266,-0.4437437057495117,0.0003584544756449759
2026-02-11 16:32:01.345,-0.13060593605041504,-0.32367363572120667,-0.44358840584754944,-0.0007950045401230454
2026-02-11 16:32:01.860,-0.1306297332048416,-0.32374992966651917,-0.44351232051849365,-0.0006400537677109241
2026-02-11 16:32:02.372,-0.1305774301290512,-0.3239912986755371,-0.44328057765960693,-7.109814760042354E-05
2026-02-11 16:32:02.861,-0.13055889308452606,-0.3241889178752899,-0.44309526681900024,-0.00018364422430749983
2026-02-11 16:32:03.380,-0.13056638836860657,-0.3241288661956787,-0.4431467652320862,0.001293803215958178
2026-02-11 16:32:03.879,-0.13058768212795258,-0.3242318332195282,-0.44305872917175293,-0.0017762845382094383
2026-02-11 16:32:04.375,-0.13057231903076172,-0.3241714835166931,-0.44311076402664185,-0.001825617509894073
2026-02-11 16:32:04.888,-0.13058412075042725,-0.3242609202861786,-0.44301849603652954,7.942367665236816E-05
2026-02-11 16:32:05.379,-0.13052265346050262,-0.3244855999946594,-0.44280630350112915,-0.00027251732535660267
2026-02-11 16:32:05.875,-0.13050341606140137,-0.324625700712204,-0.44267457723617554,0.0006007415358908474
2026-02-11 16:32:06.387,-0.13050304353237152,-0.3246593177318573,-0.442638099193573,-0.00010134401964023709
2026-02-11 16:32:06.880,-0.13027998805046082,-0.32474514842033386,-0.44258564710617065,0.00040730557520873845
2026-02-11 16:32:07.382,-0.13027141988277435,-0.3248732388019562,-0.4424612522125244,-0.0001895392924780026
2026-02-11 16:32:07.879,-0.1301928162574768,-0.3250603675842285,-0.44228509068489075,-0.00010220083640888333
2026-02-11 16:32:08.386,-0.13020041584968567,-0.32508957386016846,-0.4422607123851776,-0.0004029796982649714
2026-02-11 16:32:08.881,-0.13014131784439087,-0.3253365159034729,-0.44202283024787903,0.0010185819119215012
2026-02-11 16:32:09.382,-0.13035617768764496,-0.32440364360809326,-0.4429061710834503,0.004030913580209017
2026-02-11 16:32:09.887,-0.13057351112365723,-0.32354313135147095,-0.4437215328216553,-0.0007901486824266613
2026-02-11 16:32:10.386,-0.13133756816387177,-0.32064852118492126,-0.4464261531829834,-0.0002409081207588315
2026-02-11 16:32:10.897,-0.13136646151542664,-0.32039231061935425,-0.4466703534126282,9.395641973242164E-05
2026-02-11 16:32:11.393,-0.13139118254184723,-0.3204032778739929,-0.44665583968162537,-0.0007899808697402477
