timestamp,seed,learning_rate,pos_weight,hidden_dim,k_folds,epochs,avg_iou,avg_precision,std_iou,std_precision,avg_detection_delay_ms
2026-03-12T14:51:19,1,0.001,10.0,64,5,100,0.9402015848935672,0.7444444444444446,0.01394418643465965,0.08314794192830981,138.66666666666669
2026-03-12T14:52:13,2,0.001,10.0,64,5,100,0.9540570630376252,0.8,0.006538431069071725,0.05665577237325316,165.0
2026-03-12T14:53:01,3,0.001,10.0,64,5,100,0.942088312371259,0.711111111111111,0.012427121619280463,0.0955813918560292,152.0
2026-03-12T14:53:43,4,0.001,10.0,64,5,100,0.9488734911245558,0.788888888888889,0.008864260280281306,0.0816496580927726,167.5
2026-03-12T14:54:29,5,0.001,10.0,64,5,100,0.9419333082096033,0.7333333333333334,0.010504991806032562,0.07370277311900887,160.0
