timestamp,seed,learning_rate,pos_weight,hidden_dim,k_folds,epochs,avg_iou,avg_precision,std_iou,std_precision,avg_detection_delay_ms
2026-03-12T14:55:14,1,0.001,10.0,128,5,50,0.9457366240142988,0.7222222222222222,0.007856750607263673,0.07856742013183862,154.66666666666666
2026-03-12T14:55:59,2,0.001,10.0,128,5,50,0.93676085502791,0.6777777777777778,0.008714946467572102,0.09558139185602918,194.66666666666666
2026-03-12T14:56:52,3,0.001,10.0,128,5,50,0.9449576604473048,0.711111111111111,0.006959248404292183,0.08164965809277261,168.0
2026-03-12T14:57:31,4,0.001,10.0,128,5,50,0.9416945703122093,0.7444444444444444,0.010413653472848127,0.0666666666666667,138.66666666666669
2026-03-12T14:58:23,5,0.001,10.0,128,5,50,0.9442946568712467,0.7222222222222222,0.008830054442177675,0.07856742013183862,190.66666666666666
